police_station,day_of_week,is_weekend,hour,total_violations_historical,n_distinct_junctions,top_junctions,latitude,longitude,vehicle_type,center_code
Halasuru Gate,Thursday,False,6,62,8,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 31, 'share_pct': 50.0}, {'junction_name': 'BTP168 - MSR Building, JC Road', 'count': 14, 'share_pct': 22.6}, {'junction_name': 'BTP076 - Hudson Circle', 'count': 7, 'share_pct': 11.3}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 3, 'share_pct': 4.8}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 3, 'share_pct': 4.8}, {'junction_name': 'BTP075 - Police Corner', 'count': 2, 'share_pct': 3.2}, {'junction_name': 'BTP167 - JC Road Junction', 'count': 1, 'share_pct': 1.6}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 1, 'share_pct': 1.6}]",12.9641521,77.5837825,SCOOTER,12.0
Halasuru Gate,Thursday,False,7,13,4,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 9, 'share_pct': 69.2}, {'junction_name': 'BTP078 - NR Square Junction', 'count': 2, 'share_pct': 15.4}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 1, 'share_pct': 7.7}, {'junction_name': 'BTP168 - MSR Building, JC Road', 'count': 1, 'share_pct': 7.7}]",12.9645762,77.5840387,SCOOTER,12.0
Halasuru Gate,Thursday,False,8,13,2,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 11, 'share_pct': 84.6}, {'junction_name': 'BTP078 - NR Square Junction', 'count': 2, 'share_pct': 15.4}]",12.9645822,77.5839834,SCOOTER,12.0
Halasuru Gate,Thursday,False,9,6,4,"[{'junction_name': 'BTP203 - RRMR Junction', 'count': 3, 'share_pct': 50.0}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 1, 'share_pct': 16.7}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 1, 'share_pct': 16.7}, {'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 1, 'share_pct': 16.7}]",12.9679395,77.58686955,LGV,12.0
Halasuru Gate,Thursday,False,12,1,1,"[{'junction_name': 'BTP082 - KR Market Junction', 'count': 1, 'share_pct': 100.0}]",12.964324,77.5792918,CAR,12.0
Halasuru Gate,Thursday,False,19,20,3,"[{'junction_name': 'BTP082 - KR Market Junction', 'count': 18, 'share_pct': 90.0}, {'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 1, 'share_pct': 5.0}, {'junction_name': 'BTP076 - Hudson Circle', 'count': 1, 'share_pct': 5.0}]",12.9643105,77.57906854999999,CAR,12.0
Halasuru Gate,Thursday,False,20,47,6,"[{'junction_name': 'BTP180 - Swagath Poornima Theatre', 'count': 16, 'share_pct': 34.0}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 14, 'share_pct': 29.8}, {'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 11, 'share_pct': 23.4}, {'junction_name': 'BTP063 - Siddalingaiah Circle', 'count': 3, 'share_pct': 6.4}, {'junction_name': 'BTP168 - MSR Building, JC Road', 'count': 2, 'share_pct': 4.3}, {'junction_name': 'BTP078 - NR Square Junction', 'count': 1, 'share_pct': 2.1}]",12.9642388,77.5840243,SCOOTER,12.0
Halasuru Gate,Thursday,False,21,6,5,"[{'junction_name': 'BTP076 - Hudson Circle', 'count': 2, 'share_pct': 33.3}, {'junction_name': 'BTP075 - Police Corner', 'count': 1, 'share_pct': 16.7}, {'junction_name': 'BTP064 - Devanga Hostel Junction', 'count': 1, 'share_pct': 16.7}, {'junction_name': 'BTP203 - RRMR Junction', 'count': 1, 'share_pct': 16.7}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 1, 'share_pct': 16.7}]",12.968099200000001,77.58858425,CAR,12.0
Halasuru Gate,Thursday,False,22,19,7,"[{'junction_name': 'BTP076 - Hudson Circle', 'count': 5, 'share_pct': 26.3}, {'junction_name': 'BTP077 - Halasuru Gate Junction', 'count': 4, 'share_pct': 21.1}, {'junction_name': 'BTP075 - Police Corner', 'count': 3, 'share_pct': 15.8}, {'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 3, 'share_pct': 15.8}, {'junction_name': 'BTP167 - JC Road Junction', 'count': 2, 'share_pct': 10.5}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 1, 'share_pct': 5.3}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 1, 'share_pct': 5.3}]",12.9677017,77.5875978,PASSENGER AUTO,12.0
Halasuru Gate,Thursday,False,23,97,14,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 26, 'share_pct': 26.8}, {'junction_name': 'BTP078 - NR Square Junction', 'count': 17, 'share_pct': 17.5}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 15, 'share_pct': 15.5}, {'junction_name': 'BTP076 - Hudson Circle', 'count': 10, 'share_pct': 10.3}, {'junction_name': 'BTP180 - Swagath Poornima Theatre', 'count': 7, 'share_pct': 7.2}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 6, 'share_pct': 6.2}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 6, 'share_pct': 6.2}, {'junction_name': 'BTP075 - Police Corner', 'count': 3, 'share_pct': 3.1}, {'junction_name': 'BTP077 - Halasuru Gate Junction', 'count': 2, 'share_pct': 2.1}, {'junction_name': 'BTP167 - JC Road Junction', 'count': 1, 'share_pct': 1.0}, {'junction_name': 'BTP064 - Devanga Hostel Junction', 'count': 1, 'share_pct': 1.0}, {'junction_name': 'BTP168 - MSR Building, JC Road', 'count': 1, 'share_pct': 1.0}, {'junction_name': 'BTP101 - Blood Bank Circle, KH Road', 'count': 1, 'share_pct': 1.0}, {'junction_name': 'BTP037 - KR Circle', 'count': 1, 'share_pct': 1.0}]",12.9656325,77.5842403,SCOOTER,12.0
Halasuru Gate,Tuesday,False,0,64,7,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 51, 'share_pct': 79.7}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 3, 'share_pct': 4.7}, {'junction_name': 'BTP180 - Swagath Poornima Theatre', 'count': 3, 'share_pct': 4.7}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 2, 'share_pct': 3.1}, {'junction_name': 'BTP203 - RRMR Junction', 'count': 2, 'share_pct': 3.1}, {'junction_name': 'BTP076 - Hudson Circle', 'count': 2, 'share_pct': 3.1}, {'junction_name': 'BTP075 - Police Corner', 'count': 1, 'share_pct': 1.6}]",12.964321649999999,77.5839863,SCOOTER,12.0
Halasuru Gate,Tuesday,False,1,83,7,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 66, 'share_pct': 79.5}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 8, 'share_pct': 9.6}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 3, 'share_pct': 3.6}, {'junction_name': 'BTP076 - Hudson Circle', 'count': 2, 'share_pct': 2.4}, {'junction_name': 'BTP203 - RRMR Junction', 'count': 2, 'share_pct': 2.4}, {'junction_name': 'BTP064 - Devanga Hostel Junction', 'count': 1, 'share_pct': 1.2}, {'junction_name': 'BTP101 - Blood Bank Circle, KH Road', 'count': 1, 'share_pct': 1.2}]",12.9646898,77.583759,SCOOTER,12.0
Halasuru Gate,Tuesday,False,2,123,10,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 82, 'share_pct': 66.7}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 15, 'share_pct': 12.2}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 10, 'share_pct': 8.1}, {'junction_name': 'BTP078 - NR Square Junction', 'count': 5, 'share_pct': 4.1}, {'junction_name': 'BTP180 - Swagath Poornima Theatre', 'count': 3, 'share_pct': 2.4}, {'junction_name': 'BTP076 - Hudson Circle', 'count': 2, 'share_pct': 1.6}, {'junction_name': 'No Junction', 'count': 2, 'share_pct': 1.6}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 2, 'share_pct': 1.6}, {'junction_name': 'BTP037 - KR Circle', 'count': 1, 'share_pct': 0.8}, {'junction_name': 'BTP077 - Halasuru Gate Junction', 'count': 1, 'share_pct': 0.8}]",12.9643425,77.5839349,SCOOTER,12.0
Halasuru Gate,Tuesday,False,3,158,11,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 44, 'share_pct': 27.8}, {'junction_name': 'BTP075 - Police Corner', 'count': 40, 'share_pct': 25.3}, {'junction_name': 'BTP078 - NR Square Junction', 'count': 35, 'share_pct': 22.2}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 17, 'share_pct': 10.8}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 8, 'share_pct': 5.1}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 8, 'share_pct': 5.1}, {'junction_name': 'BTP076 - Hudson Circle', 'count': 2, 'share_pct': 1.3}, {'junction_name': 'BTP168 - MSR Building, JC Road', 'count': 1, 'share_pct': 0.6}, {'junction_name': 'BTP077 - Halasuru Gate Junction', 'count': 1, 'share_pct': 0.6}, {'junction_name': 'BTP064 - Devanga Hostel Junction', 'count': 1, 'share_pct': 0.6}, {'junction_name': 'BTP037 - KR Circle', 'count': 1, 'share_pct': 0.6}]",12.9656484,77.5849817,CAR,12.0
Halasuru Gate,Tuesday,False,4,191,9,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 128, 'share_pct': 67.0}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 37, 'share_pct': 19.4}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 11, 'share_pct': 5.8}, {'junction_name': 'BTP078 - NR Square Junction', 'count': 8, 'share_pct': 4.2}, {'junction_name': 'BTP076 - Hudson Circle', 'count': 3, 'share_pct': 1.6}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 1, 'share_pct': 0.5}, {'junction_name': 'BTP075 - Police Corner', 'count': 1, 'share_pct': 0.5}, {'junction_name': 'BTP180 - Swagath Poornima Theatre', 'count': 1, 'share_pct': 0.5}, {'junction_name': 'BTP168 - MSR Building, JC Road', 'count': 1, 'share_pct': 0.5}]",12.9646469,77.5827477,SCOOTER,12.0
Halasuru Gate,Tuesday,False,5,133,9,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 91, 'share_pct': 68.4}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 17, 'share_pct': 12.8}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 6, 'share_pct': 4.5}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 5, 'share_pct': 3.8}, {'junction_name': 'BTP076 - Hudson Circle', 'count': 4, 'share_pct': 3.0}, {'junction_name': 'BTP078 - NR Square Junction', 'count': 4, 'share_pct': 3.0}, {'junction_name': 'BTP075 - Police Corner', 'count': 3, 'share_pct': 2.3}, {'junction_name': 'BTP077 - Halasuru Gate Junction', 'count': 2, 'share_pct': 1.5}, {'junction_name': 'BTP037 - KR Circle', 'count': 1, 'share_pct': 0.8}]",12.9646479,77.5840257,SCOOTER,12.0
Halasuru Gate,Tuesday,False,6,163,7,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 126, 'share_pct': 77.3}, {'junction_name': 'BTP180 - Swagath Poornima Theatre', 'count': 17, 'share_pct': 10.4}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 8, 'share_pct': 4.9}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 8, 'share_pct': 4.9}, {'junction_name': 'BTP168 - MSR Building, JC Road', 'count': 2, 'share_pct': 1.2}, {'junction_name': 'BTP101 - Blood Bank Circle, KH Road', 'count': 1, 'share_pct': 0.6}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 1, 'share_pct': 0.6}]",12.9644292,77.5839918,SCOOTER,12.0
Halasuru Gate,Tuesday,False,7,46,3,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 39, 'share_pct': 84.8}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 4, 'share_pct': 8.7}, {'junction_name': 'BTP203 - RRMR Junction', 'count': 3, 'share_pct': 6.5}]",12.9644757,77.5839862,SCOOTER,12.0
Halasuru Gate,Tuesday,False,8,8,4,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 5, 'share_pct': 62.5}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 1, 'share_pct': 12.5}, {'junction_name': 'BTP203 - RRMR Junction', 'count': 1, 'share_pct': 12.5}, {'junction_name': 'BTP100 - Richmond Circle', 'count': 1, 'share_pct': 12.5}]",12.96514025,77.58359125,CAR,12.0
Halasuru Gate,Tuesday,False,9,1,1,"[{'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 1, 'share_pct': 100.0}]",12.9738596,77.5817058,PRIVATE BUS,12.0
Halasuru Gate,Tuesday,False,17,1,1,"[{'junction_name': 'BTP078 - NR Square Junction', 'count': 1, 'share_pct': 100.0}]",12.9655029,77.585215,CAR,12.0
Halasuru Gate,Tuesday,False,18,2,1,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 2, 'share_pct': 100.0}]",12.9652518,77.5841828,CAR,12.0
Halasuru Gate,Tuesday,False,19,22,4,"[{'junction_name': 'BTP082 - KR Market Junction', 'count': 14, 'share_pct': 63.6}, {'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 6, 'share_pct': 27.3}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 1, 'share_pct': 4.5}, {'junction_name': 'BTP180 - Swagath Poornima Theatre', 'count': 1, 'share_pct': 4.5}]",12.96424,77.57936565,CAR,12.0
Halasuru Gate,Tuesday,False,20,20,5,"[{'junction_name': 'BTP082 - KR Market Junction', 'count': 11, 'share_pct': 55.0}, {'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 5, 'share_pct': 25.0}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 2, 'share_pct': 10.0}, {'junction_name': 'BTP076 - Hudson Circle', 'count': 1, 'share_pct': 5.0}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 1, 'share_pct': 5.0}]",12.9645346,77.5800311,SCOOTER,12.0
Halasuru Gate,Tuesday,False,21,20,7,"[{'junction_name': 'BTP076 - Hudson Circle', 'count': 7, 'share_pct': 35.0}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 5, 'share_pct': 25.0}, {'junction_name': 'BTP180 - Swagath Poornima Theatre', 'count': 2, 'share_pct': 10.0}, {'junction_name': 'BTP168 - MSR Building, JC Road', 'count': 2, 'share_pct': 10.0}, {'junction_name': 'BTP064 - Devanga Hostel Junction', 'count': 2, 'share_pct': 10.0}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 1, 'share_pct': 5.0}, {'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 1, 'share_pct': 5.0}]",12.9677961,77.58818325,SCOOTER,12.0
Halasuru Gate,Tuesday,False,22,54,12,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 20, 'share_pct': 37.0}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 11, 'share_pct': 20.4}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 5, 'share_pct': 9.3}, {'junction_name': 'BTP101 - Blood Bank Circle, KH Road', 'count': 4, 'share_pct': 7.4}, {'junction_name': 'BTP180 - Swagath Poornima Theatre', 'count': 3, 'share_pct': 5.6}, {'junction_name': 'BTP075 - Police Corner', 'count': 3, 'share_pct': 5.6}, {'junction_name': 'BTP064 - Devanga Hostel Junction', 'count': 2, 'share_pct': 3.7}, {'junction_name': 'BTP078 - NR Square Junction', 'count': 2, 'share_pct': 3.7}, {'junction_name': 'BTP076 - Hudson Circle', 'count': 1, 'share_pct': 1.9}, {'junction_name': 'BTP102 - BMTC Junction, KH Road', 'count': 1, 'share_pct': 1.9}, {'junction_name': 'BTP037 - KR Circle', 'count': 1, 'share_pct': 1.9}, {'junction_name': 'BTP203 - RRMR Junction', 'count': 1, 'share_pct': 1.9}]",12.964889249999999,77.58422465,PASSENGER AUTO,12.0
Halasuru Gate,Tuesday,False,23,90,12,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 32, 'share_pct': 35.6}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 17, 'share_pct': 18.9}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 12, 'share_pct': 13.3}, {'junction_name': 'BTP076 - Hudson Circle', 'count': 9, 'share_pct': 10.0}, {'junction_name': 'BTP180 - Swagath Poornima Theatre', 'count': 5, 'share_pct': 5.6}, {'junction_name': 'BTP064 - Devanga Hostel Junction', 'count': 4, 'share_pct': 4.4}, {'junction_name': 'BTP078 - NR Square Junction', 'count': 3, 'share_pct': 3.3}, {'junction_name': 'BTP203 - RRMR Junction', 'count': 2, 'share_pct': 2.2}, {'junction_name': 'BTP168 - MSR Building, JC Road', 'count': 2, 'share_pct': 2.2}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 2, 'share_pct': 2.2}, {'junction_name': 'BTP037 - KR Circle', 'count': 1, 'share_pct': 1.1}, {'junction_name': 'BTP075 - Police Corner', 'count': 1, 'share_pct': 1.1}]",12.964947,77.58394945,SCOOTER,12.0
Halasuru Gate,Wednesday,False,0,134,11,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 98, 'share_pct': 73.1}, {'junction_name': 'BTP076 - Hudson Circle', 'count': 10, 'share_pct': 7.5}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 6, 'share_pct': 4.5}, {'junction_name': 'BTP203 - RRMR Junction', 'count': 5, 'share_pct': 3.7}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 4, 'share_pct': 3.0}, {'junction_name': 'BTP180 - Swagath Poornima Theatre', 'count': 3, 'share_pct': 2.2}, {'junction_name': 'BTP168 - MSR Building, JC Road', 'count': 3, 'share_pct': 2.2}, {'junction_name': 'BTP100 - Richmond Circle', 'count': 2, 'share_pct': 1.5}, {'junction_name': 'BTP075 - Police Corner', 'count': 1, 'share_pct': 0.7}, {'junction_name': 'BTP078 - NR Square Junction', 'count': 1, 'share_pct': 0.7}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 1, 'share_pct': 0.7}]",12.96476165,77.58400075,SCOOTER,12.0
Halasuru Gate,Wednesday,False,1,129,11,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 62, 'share_pct': 48.1}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 31, 'share_pct': 24.0}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 11, 'share_pct': 8.5}, {'junction_name': 'BTP076 - Hudson Circle', 'count': 6, 'share_pct': 4.7}, {'junction_name': 'BTP078 - NR Square Junction', 'count': 6, 'share_pct': 4.7}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 5, 'share_pct': 3.9}, {'junction_name': 'BTP064 - Devanga Hostel Junction', 'count': 3, 'share_pct': 2.3}, {'junction_name': 'BTP168 - MSR Building, JC Road', 'count': 2, 'share_pct': 1.6}, {'junction_name': 'BTP203 - RRMR Junction', 'count': 1, 'share_pct': 0.8}, {'junction_name': 'BTP075 - Police Corner', 'count': 1, 'share_pct': 0.8}, {'junction_name': 'BTP037 - KR Circle', 'count': 1, 'share_pct': 0.8}]",12.9643883,77.5832162,SCOOTER,12.0
Halasuru Gate,Wednesday,False,2,85,12,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 49, 'share_pct': 57.6}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 10, 'share_pct': 11.8}, {'junction_name': 'BTP168 - MSR Building, JC Road', 'count': 7, 'share_pct': 8.2}, {'junction_name': 'BTP203 - RRMR Junction', 'count': 5, 'share_pct': 5.9}, {'junction_name': 'BTP075 - Police Corner', 'count': 3, 'share_pct': 3.5}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 3, 'share_pct': 3.5}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 3, 'share_pct': 3.5}, {'junction_name': 'BTP101 - Blood Bank Circle, KH Road', 'count': 1, 'share_pct': 1.2}, {'junction_name': 'BTP037 - KR Circle', 'count': 1, 'share_pct': 1.2}, {'junction_name': 'BTP064 - Devanga Hostel Junction', 'count': 1, 'share_pct': 1.2}, {'junction_name': 'BTP063 - Siddalingaiah Circle', 'count': 1, 'share_pct': 1.2}, {'junction_name': 'BTP102 - BMTC Junction, KH Road', 'count': 1, 'share_pct': 1.2}]",12.964661,77.5839668,SCOOTER,12.0
Halasuru Gate,Wednesday,False,3,82,8,"[{'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 38, 'share_pct': 46.3}, {'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 35, 'share_pct': 42.7}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 3, 'share_pct': 3.7}, {'junction_name': 'BTP203 - RRMR Junction', 'count': 2, 'share_pct': 2.4}, {'junction_name': 'BTP101 - Blood Bank Circle, KH Road', 'count': 1, 'share_pct': 1.2}, {'junction_name': 'BTP075 - Police Corner', 'count': 1, 'share_pct': 1.2}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 1, 'share_pct': 1.2}, {'junction_name': 'BTP037 - KR Circle', 'count': 1, 'share_pct': 1.2}]",12.96718205,77.5828828,SCOOTER,12.0
Halasuru Gate,Wednesday,False,4,51,10,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 22, 'share_pct': 43.1}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 13, 'share_pct': 25.5}, {'junction_name': 'BTP076 - Hudson Circle', 'count': 5, 'share_pct': 9.8}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 3, 'share_pct': 5.9}, {'junction_name': 'BTP077 - Halasuru Gate Junction', 'count': 2, 'share_pct': 3.9}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 2, 'share_pct': 3.9}, {'junction_name': 'BTP168 - MSR Building, JC Road', 'count': 1, 'share_pct': 2.0}, {'junction_name': 'BTP037 - KR Circle', 'count': 1, 'share_pct': 2.0}, {'junction_name': 'BTP075 - Police Corner', 'count': 1, 'share_pct': 2.0}, {'junction_name': 'BTP078 - NR Square Junction', 'count': 1, 'share_pct': 2.0}]",12.9653763,77.5839752,SCOOTER,12.0
Halasuru Gate,Wednesday,False,5,129,10,"[{'junction_name': 'BTP080 - NR Road, SP Road Junction', 'count': 76, 'share_pct': 58.9}, {'junction_name': 'BTP082 - KR Market Junction', 'count': 23, 'share_pct': 17.8}, {'junction_name': 'BTP038 - Mysore Bank Junction', 'count': 14, 'share_pct': 10.9}, {'junction_name': 'BTP078 - NR Square Junction', 'count': 4, 'share_pct': 3.1}, {'junction_name': 'BTP079 - Town Hall Junction', 'count': 3, 'share_pct': 2.3}, {'junction_name': 'BTP180 - Swagath Poornima Theatre', 'count': 3, 'share_pct': 2.3}, {'junction_name': 'BTP075 - Police Corner', 'count': 3, 'share_pct': 2.3}, {'junction_name': 'BTP077 - Halasuru Gate Junction', 'count': 1, 'share_pct': 0.8}, {'junction_name': 'BTP102 - BMTC Junction, KH Road', 'count': 1, 'share_pct': 0.8}, {'junction_name': 'BTP168 - MSR Building, JC Road', 'count': 1, 'share_pct': 0.8}]",12.9648987,77.5836877,SCOOTER,12.0
